,sellers,buyers,arbiter,anchor
0,0.25,0.25,0.25,0.25
1,0.10204607454780022,0.693873779394633,0.1020430779346775,0.1020370700157786
2,0.1020456291391532,0.6938740082191279,0.10204322557588785,0.10203713706583102
3,0.10204337845161456,0.6938752739466189,0.10204351464492813,0.10203783154228649
4,0.10204550067474645,0.6938740415645908,0.10204342559527077,0.10203703216539216
5,0.1874178348630455,0.5916997923598525,0.22088237277710215,1.604756022030228e-20
6,0.18721479627549256,0.5917805474697756,0.22100465625473192,7.182839392716467e-19
7,0.18707326378485742,0.5918373568123955,0.22108937940274717,1.4843576356927345e-17
8,0.18709578367095228,0.5918286689368577,0.22107554739218999,6.656045004557265e-20
9,0.18707520539315944,0.5918368300464598,0.2210868942154712,1.0703449095964968e-06
10,0.37215166664470667,0.5177188897370101,0.11007178736615095,5.765625213227653e-05
11,0.19612475235457566,0.19611151046414654,0.41171111709860625,0.1960526200826716
12,0.1970712020505604,0.19675341904568322,0.410633119988404,0.1955422589153524
13,0.19610086984104022,0.1961128526795205,0.4117295468931357,0.19605673058630368
14,0.19614221142644347,0.29611059438944348,0.31169761782632314,0.19604957635779002
15,0.1961384551232621,0.29611083894071507,0.31170049718678475,0.19605020874923806
16,0.19735641625220726,0.19684760606444807,0.4103578819243152,0.1954380957590295
17,0.1960470337089185,0.19611554037351756,0.4117712698569283,0.19606615606063552
18,0.19715643280248485,0.30679226471719374,0.30054552466384475,0.19550577781647663
19,0.19616838538935777,0.19610890815978385,0.411677533067013,0.19604517338384544
20,0.38468426159749003,0.5127402595575512,0.10256159952186673,1.3879323092057683e-05
21,0.30700693426402426,0.5438623570962307,0.14912909271397248,1.6159257733282834e-06
22,0.18736530419310538,0.5917207920270112,0.22091347192182112,4.318580622807058e-07
23,0.3072741967515537,0.5437573168501749,0.14896848639827145,0.0
24,0.30701350075550515,0.543846870204604,0.14912745868583155,1.217035405956732e-05
25,0.3071723897918479,0.5437975467348151,0.14903006347333703,1.2543229242399932e-17
26,0.3070140732686887,0.5438584806831146,0.14912443209510343,3.013953138230619e-06
27,0.3070070396710084,0.5438308248837149,0.14913595515061565,2.618029466108708e-05
28,0.37215166664470667,0.5177188897370101,0.11007178736615095,5.765625213227653e-05
29,0.19612475235457566,0.19611151046414654,0.41171111709860625,0.1960526200826716
30,0.1970712020505604,0.19675341904568322,0.410633119988404,0.1955422589153524
31,0.19610086984104022,0.1961128526795205,0.4117295468931357,0.19605673058630368
32,0.19614221142644347,0.29611059438944348,0.31169761782632314,0.19604957635779002
33,0.1961384551232621,0.29611083894071507,0.31170049718678475,0.19605020874923806
34,0.19735641625220726,0.19684760606444807,0.4103578819243152,0.1954380957590295
35,0.1960470337089185,0.19611554037351756,0.4117712698569283,0.19606615606063552
36,0.19715643280248485,0.30679226471719374,0.30054552466384475,0.19550577781647663
37,0.19616838538935777,0.19610890815978385,0.411677533067013,0.19604517338384544
38,0.38468426159749003,0.5127402595575512,0.10256159952186673,1.3879323092057683e-05
39,0.30700693426402426,0.5438623570962307,0.14912909271397248,1.6159257733282834e-06
40,0.24133464397456664,0.5701335486158796,0.18853180740955372,7.848504230480479e-20
41,0.24019816429938462,0.5705874040973212,0.1892144316032942,4.283753601697655e-22
42,0.23960863511619288,0.5708228299193743,0.18956846304666375,7.191776903784049e-08
43,0.2389388755913472,0.5710908397868432,0.18997004981327137,2.3480853817320015e-07
44,0.3070548425313545,0.5438440071138643,0.14910115035478128,2.642742795433417e-19
45,0.306996559568601,0.5438677559788304,0.14913550206673856,1.8238583061323448e-07
46,0.3070681925782642,0.5438404744895348,0.1490913329322011,1.417701365565772e-19
47,0.30693350249385903,0.5438928092957696,0.14917368821037152,0.0
48,0.3069757059137423,0.5438803818379664,0.14914391224829127,6.246867986000465e-21
49,0.30694885551925016,0.5438877521637768,0.1491633923169729,1.5246593050577406e-20
50,0.30707709633772784,0.5438346708448255,0.14908823281744665,2.832512788249114e-20
51,0.30750482048547517,0.5436649221904564,0.14883025732406846,4.2012834183813297e-19
52,0.3070185479674047,0.5438577447955382,0.14912370723705753,1.41285989108943e-17
53,0.3069358251165622,0.5438917333581575,0.14917244152528034,8.402566836762659e-19
54,0.30719735449825275,0.5437877245068157,0.14901492099493105,4.4316585065297825e-16
55,0.3070115569437534,0.5438616947643032,0.14912614701839405,6.012735493387786e-07
56,0.3078895867117337,0.5435106981069108,0.1485997151813555,0.0
57,0.30710552807509106,0.543832537773261,0.14904861024841987,1.3323903228063346e-05
58,0.30699135553903234,0.5438729051981838,0.14913573926278398,0.0
59,0.3069266511118584,0.5438945371640472,0.1491788117240944,0.0
