,sellers,buyers,arbiter,anchor
0,0.25,0.25,0.25,0.25
1,0.19598693311672136,0.19611839350059912,0.41181792996565314,0.19607674341702636
2,0.3845693062650977,0.5128390099593907,0.10259168377551169,8.382589413166803e-18
3,0.25051467261714283,0.5664607899674604,0.18302453741539673,2.4763911006310948e-20
4,0.18707363274737654,0.5918384956686836,0.22108780155120372,7.003273619861856e-08
5,0.34729413036178625,0.5277473499692815,0.12495851966893222,3.9979955110402976e-19
6,0.19609313135259107,0.196112341817792,0.41173599456324755,0.1960585322663695
7,0.19625002828078306,0.1961039777256982,0.41161468329232237,0.19603131070119637
8,0.1870747015196978,0.5918367729607095,0.22108850970207697,1.581751591824119e-08
9,0.1877271342645224,0.5915694772215391,0.22064668819887107,5.670031422274164e-05
10,0.30708284873747144,0.5438309918884904,0.14908615937403819,4.3902580277121846e-20
11,0.3677134831313836,0.5195811714718537,0.11270534539676219,4.4134709331248e-16
12,0.3708345775124126,0.5183329459158886,0.11083247657169894,2.855847827988681e-20
13,0.35895235546273263,0.5230883418166145,0.11795930272065301,0.0
14,0.38564398705811587,0.5124090264127998,0.10194698652908436,8.20567626794906e-19
15,0.18707633486881206,0.5918360002244459,0.221087664906742,1.0453577107449548e-18
16,0.18718312401511866,0.5917935975791528,0.2210232784057285,9.147955830346444e-20
17,0.18708772620107378,0.591831647166158,0.2210806266327683,4.1326948481082654e-21
18,0.3677134831313836,0.5195811714718537,0.11270534539676219,4.4134709331248e-16
19,0.3708345775124126,0.5183329459158886,0.11083247657169894,2.855847827988681e-20
20,0.19607481882039657,0.19611198620113954,0.4117508379845661,0.19606235699389787
21,0.33398727924808275,0.532988321545316,0.13294575448948087,7.864471712031142e-05
22,0.18707933085843098,0.5918346888978097,0.22108567146729893,3.087764606905572e-07
23,0.18702283467214617,0.5918584439243917,0.22111872140346212,7.047314121155779e-19
24,0.334023824314991,0.533058028063202,0.13291814762180712,2.5746625292563707e-20
25,0.19750873527066132,0.19637659353842046,0.4104714029711348,0.19564326821978342
26,0.20075713008391918,0.1956787345686675,0.40822287816306385,0.1953412571843495
27,0.18707710608095185,0.5918360729333713,0.22108482979398694,1.991191689922121e-06
28,0.18707167494115526,0.5918392880475325,0.2210890370113114,6.698301749509886e-16
29,0.3070156499616632,0.5438603985852777,0.1491239514530591,1.233346205629684e-21
30,0.19613580691438115,0.1961101794106736,0.4117029298759702,0.19605108379897512
31,0.1960518927592431,0.19611337763278966,0.4117684834235071,0.19606624618446028
32,0.18755334294704196,0.5916457145202413,0.22079950079086524,1.4417418515094672e-06
