,sellers,buyers,arbiter,anchor
0,248.25797975063324,289.67756032943726,62.06449270248413,0.0558145169634372
1,365.91750383377075,142.60312914848328,91.47936701774597,28.724917769432068
2,325.8683681488037,152.66460180282593,81.46708607673645,26.957976818084717
3,302.39859223365784,222.0018059015274,75.59964656829834,13.81271779537201
4,266.8246626853943,266.46921038627625,66.70616269111633,14.425592124462128
5,294.72851753234863,231.58936202526093,73.68212938308716,11.061922460794449
6,308.5400462150574,214.3249362707138,77.1350085735321,14.38056081533432
7,295.44883966445923,230.68900406360626,73.86220097541809,11.10774502158165
8,250.7755160331726,286.53061389923096,62.69387602806091,3.030965104699135
9,234.52405631542206,306.84494972229004,58.6310088634491,4.786885529756546
10,264.19875025749207,269.7516083717346,66.04968309402466,3.7213049829006195
11,285.7701778411865,242.78730154037476,71.44253849983215,8.688080310821533
12,288.9394164085388,238.82578313350677,72.23484516143799,9.480384737253189
13,279.9655795097351,250.04303455352783,69.99139189720154,7.2369396686553955
14,262.3838484287262,272.0201909542084,65.59596061706543,2.841508388519287
15,239.33538794517517,300.83078145980835,59.833842515945435,2.598753571510315
16,237.41137981414795,303.23582887649536,59.35283899307251,2.840772643685341
17,250.25394558906555,287.18259930610657,62.56348490715027,1.2104487977921963
18,271.49707078933716,260.62867045402527,67.87426471710205,5.119809508323669
19,282.7799618244171,246.5251237154007,70.69498300552368,7.9405225813388824
20,283.70189666748047,245.3726977109909,70.92546820640564,8.17100778222084
21,271.54314517974854,260.57112216949463,67.88578033447266,5.730345472693443
22,253.3791959285736,283.2760512828827,63.344794511795044,4.190844297409058
23,252.73409485816956,284.08244252204895,63.18352222442627,3.630024939775467
24,263.7707591056824,270.28656005859375,65.94268679618835,3.6109592765569687
25,268.0874168872833,264.89076018333435,67.02184677124023,4.267391189932823
26,260.5971097946167,274.25363659858704,65.14927744865417,2.394816093146801
27,244.7761595249176,294.0298318862915,61.19403839111328,1.25503521412611
28,244.61251497268677,294.23439502716064,61.15312576293945,1.5641165897250175
29,256.9335103034973,278.83315086364746,64.23337459564209,1.7605490982532501
30,268.01079511642456,264.9865448474884,67.00268983840942,4.248236864805222
31,266.7616903781891,266.54791831970215,66.69042110443115,3.935963287949562
32,254.11328673362732,282.35840797424316,63.52831721305847,1.3642526231706142
33,249.60161745548248,287.9979908466339,62.40040063858032,1.5637101605534554
34,265.30882716178894,268.3640122413635,66.32720232009888,3.5727377980947495
35,267.8835988044739,265.14554023742676,66.97089076042175,4.216434434056282
36,259.3214511871338,275.8482098579407,64.83035683631897,2.082214504480362
37,242.1002835035324,297.3746955394745,60.525065660476685,1.4434817247092724
38,250.38501620292664,287.018746137619,62.5962495803833,1.310159731656313
39,261.079341173172,273.6508846282959,65.2698278427124,2.51536276191473
40,262.4516785144806,271.93543314933777,65.61291217803955,2.8584610670804977
41,255.50904870033264,280.6137204170227,63.87725472450256,1.5160579234361649
42,248.5678791999817,289.29024934768677,62.141966819763184,1.2464569881558418
43,258.57624411582947,276.77974104881287,64.64405655860901,1.9719868898391724
44,261.42773032188416,273.2153832912445,65.3569221496582,2.668161317706108
45,255.2124559879303,280.984491109848,63.80310654640198,1.3664647936820984
46,245.1534867286682,293.55818033218384,61.288368701934814,1.7061999067664146
47,258.3674192428589,277.0407795906067,64.59184885025024,1.8558850511908531
48,261.36457920074463,273.2943296432495,65.34113883972168,2.586684189736843
49,253.30621004104614,283.3672761917114,63.3265495300293,1.163941714912653
50,251.8477737903595,285.19031405448914,62.961941957473755,1.107184775173664
51,261.3176107406616,273.35304021835327,65.32939672470093,2.5749336928129196
52,259.3544125556946,275.8070230484009,64.8386001586914,2.0946605131030083
53,249.25078451633453,288.43653202056885,62.312692403793335,1.2525828555226326
54,247.69023060798645,290.38724303245544,61.922550201416016,1.2563681229948997
55,254.3751299381256,282.0311486721039,63.593775033950806,1.4509690925478935
56,263.5854184627533,270.5182433128357,65.89635610580444,3.1418994069099426
57,261.6719901561737,272.91005849838257,65.41799306869507,2.663540095090866
58,249.53056871891022,288.08680176734924,62.382638454437256,0.7890285924077034
59,249.18995797634125,288.51258754730225,62.297481298446655,0.7325894199311733
60,263.07350397109985,271.1581587791443,65.76837301254272,3.013911657035351
61,265.0448977947235,268.6939239501953,66.26121997833252,3.506758064031601
62,256.18961453437805,279.76301312446594,64.0474021434784,1.4416683465242386
63,240.55778980255127,299.3028163909912,60.13944745063782,1.9783897325396538
64,247.92052805423737,290.0993824005127,61.98012828826904,0.8469578810036182
65,271.23647928237915,260.9544098377228,67.80911684036255,5.054660141468048
66,280.27746081352234,249.65320527553558,70.06935477256775,7.314904034137726
67,279.6933948993683,250.38328766822815,69.92334723472595,7.168889045715332
68,270.86418867111206,261.419802904129,67.7160382270813,4.961581900715828
69,255.2553415298462,280.93084692955017,63.81382942199707,2.832060493528843
70,249.47912991046906,288.1511449813843,62.36977577209473,2.6505066081881523
71,255.5162012577057,280.6047797203064,63.8790488243103,1.5274875797331333
72,259.8079442977905,275.24012327194214,64.95198011398315,2.197517640888691
73,253.56286764144897,283.0464541912079,63.390713930130005,1.1401561088860035
74,244.66276168823242,294.1715717315674,61.16568446159363,1.9645057618618011
